text,label
"Tutup lobi perpus jam sembilan malam.","netral"
"Pengajuan cuti di BAAK lantai satu.","netral"
"Praktikum di Lab MIPA dasar.","netral"
"Jadwal ujian susulan tunggu info dosen.","netral"
"Bawa helm sendiri jangan ditinggal.","netral"
"Formulir bisa diunduh di web akademik.","netral"
"Rapat koordinasi UKM jam tiga sore.","netral"
"Pengumuman hasil tes bahasa minggu depan.","netral"
"Pengisian KRS semester depan dibuka.","netral"
"Jadwal kuliah semester ganjil sudah terbit.","netral"
"Kalender akademik bisa diakses online.","netral"
"Mahasiswa baru wajib daftar ulang.","netral"
"Batas pembayaran UKT tanggal sepuluh.","netral"
"Her-registrasi dilakukan setiap semester.","netral"
"Surat edaran dekan sudah ditempel.","netral"
"Pendaftaran anggota baru UKM dibuka.","netral"
"Ruang sekretariat di belakang kantin.","netral"
"Jam operasional BAAK sampai jam tiga.","netral"
"Konsultasi dosen wali di jam kerja.","netral"
"Peminjaman buku maksimal dua minggu.","netral"
"Kuota kelas A sudah terisi penuh.","netral"
"Pendaftaran KKN gelombang dua.","netral"
"Program Kampus Mengajar buka pendaftaran.","netral"
"Pergantian password rutin diwajibkan.","netral"
"Pendaftaran TOEFL ITP tiap Rabu.","netral"
"Gedung Pusat Kegiatan Mahasiswa di barat.","netral"
"Email resmi mahasiswa wajib dimiliki.","netral"
"Jadwal bus kampus jam tujuh pagi.","netral"
"Penutupan loker akhir semester.","netral"
"Konser Dies Natalis bulan depan.","netral"
"Kuota seminar gratis terbatas.","netral"
"Hotline rektorat ekstensi seribu dua ratus.","netral"
"Mahasiswa berprestasi bisa ajukan beasiswa.","netral"
"Brosur PMB diambil di humas.","netral"
"Rapat senat disiarkan di Youtube.","netral"
"Penghematan listrik mulai jam sepuluh malam.","netral"
"Pendaftaran ulang online via portal.","netral"
"Ruang baca 24 jam di lantai dasar.","netral"
"KTM hilang kena biaya ganti.","netral"
"Penerima beasiswa ikatan dinas lapor.","netral"
"Gladi bersih wisuda H minus satu.","netral"
"Aspirasi bisa dikirim via email.","netral"
"Peminjaman ruang hanya malam hari.","netral"
"Presensi pakai QR code.","netral"
"Surat dispensasi ditandatangani WD3.","netral"
"Laporan PKM softcopy dan hardcopy.","netral"
"Perpustakaan tutup Jumat jam sebelas.","netral"
"Mahasiswa harap jaga kebersihan masjid.","netral"
"Audit internal bulan depan.","netral"
"Student exchange ke Jepang semester depan.","netral"
"Hasil pemira diumumkan di Instagram.","netral"
"Jas almamater angkatan 2024 dibagikan.","netral"
"Rapat evaluasi dipimpin ketua tingkat.","netral"
"Tracer study alumni 2023 online.","netral"
"Proposal dana kegiatan H-14.","netral"
"Fakultas Kedokteran di kampus dua.","netral"
"Larangan merokok di seluruh area.","netral"
"Short course Mandarin buka pendaftaran.","netral"
"Mahasiswa wajib pakai sepatu di ruang TU.","netral"
"Rapat pleno DPM tertutup.","netral"
"ATM Center di selatan rektorat.","netral"
"Keterlambatan buku kena denda.","netral"
"Surat rekomendasi untuk magang.","netral"
"Layanan psikologi Selasa Kamis.","netral"
"Kode etik di buku pedoman.","netral"
"Dispensasi nikah harus konseling.","netral"
"Mahasiswa akhir pinjam buku lebih banyak.","netral"
"Renstra fakultas sedang disusun.","netral"
"Pelatihan jurnalistik UKM Persma.","netral"
"SOP lab komputer diperbarui.","netral"
"Titik kumpul di lapangan parkir.","netral"
"Surat bebas lab di subbag umum.","netral"
"Link Zoom dikirim via email.","netral"
"Kendaraan roda empat pakai stiker.","netral"
"SKCK untuk yudisium difasilitasi.","netral"
"Legalisir transkrip dua hari kerja.","netral"
"Daftar dosen pembimbing di mading online.","netral"
"Batas cuti sebelum masa KRS.","netral"
"Mahasiswa baru lengkapi data online.","netral"
"Pelatihan Mendeley gratis.","netral"
"Pedestrian depan dekanat diperbaiki.","netral"
"Jadwal lapangan basket diatur UKM.","netral"
"Mahasiswa cek email kampus rutin.","netral"
"Bazar buku di lobi rektorat.","netral"
"Asisten lab minimal semester lima.","netral"
"Surat pernyataan bebas teori bermaterai.","netral"
"Webinar LPDP jam satu siang.","netral"
"Ruang himpunan di belakang kantin.","netral"
"Mahasiswa akhir kembalikan buku perpus.","netral"
"Prosedur mutasi mahasiswa di BAAK.","netral"
"Sertifikasi BNSP buka pendaftaran.","netral"
"Surat edaran plagiarisme disebar.","netral"
"Peminjaman LCD pakai surat resmi.","netral"
"Penerima bidikmisi lapor IPK.","netral"
"Pemadaman listrik untuk perawatan.","netral"
"Ruang kesehatan sediakan obat dasar.","netral"
"Judul skripsi disertai outline.","netral"
"Lomba debat bahasa Inggris buka pendaftaran.","netral"
"Mahasiswa asing wajib punya KITAS.","netral"
"EDOM diisi sebelum lihat nilai.","netral"
"Jam malam asrama jam sepuluh malam.","netral"
"Pengumuman seleksi beasiswa di SIMAK.","netral"
"Prodi meninjau kurikulum baru.","netral"
"Pelayanan pos di ruang logistik.","netral"
"Buku tamu digital diisi setiap kunjungan.","netral"
"Upacara bendera buka pendaftaran.","netral"
"Area hotspot di gedung akademik.","netral"
"Mahasiswa patuhi lalu lintas kampus.","netral"
"Mapala buka pendaftaran anggota baru.","netral"
"Kontrak asrama berlaku satu tahun.","netral"
"Workshop wirausaha buka pendaftaran.","netral"
"Berkas yudisium tidak lengkap dikembalikan.","netral"
"Wifi kampus kenceng parah, download cepet.","positif"
"Beasiswa cair, alhamdulillah tepat waktu.","positif"
"Dosen killer tapi ilmunya nempel terus.","positif"
"Ruang baca 24 jam, penyelamat deadline.","positif"
"UKT turun, beban ortu berkurang.","positif"
"BEM transparan soal dana kegiatan.","positif"
"KRS online lancar, gak error sedikitpun.","positif"
"AC kelas dingin, enak buat fokus.","positif"
"Kantin murah, porsi banyak, enak lagi.","positif"
"Satpam ramah, bantuin nyebrang jalan.","positif"
"Parkir luas, gak perlu rebutan tempat.","positif"
"Staff TU gercep, gak pake lama.","positif"
"Jurnal internasional aksesnya gratis.","positif"
"Kampus bersih, gak ada sampah berserakan.","positif"
"Respon prodi cepet pas ada masalah.","positif"
"WiFi kampus stabil buat zoom.","positif"
"Ruang diskusi enak dan adem.","positif"
"Minjem buku gampang, petugasnya baik.","positif"
"KRS gak bentrok, jadwal rapi.","positif"
"Kampus adem, banyak pohon rindang.","positif"
"Web kampus mobile friendly banget.","positif"
"Materi kuliah bisa didownload gratis.","positif"
"Kuliah hybrid membantu banget.","positif"
"Klinik gratis, obat lengkap.","positif"
"Ada charger station di selasar.","positif"
"Prodi dengerin aspirasi mahasiswa.","positif"
"Dosen pembimbing fast respon.","positif"
"Toilet bersih, wangi, air lancar.","positif"
"Lapangan basket dicat ulang.","positif"
"Fasilitas olahraga lumayan lengkap.","positif"
"Koperasi mahasiswa murah.","positif"
"Sistem antrian bimbingan online adil.","positif"
"Bisa pinjem ruang buat rapat.","positif"
"Seminar gratis dapet sertifikat.","positif"
"Pelatihan TOEFL murah di UPT.","positif"
"Staff kebersihan ramah.","positif"
"Loker aman, gak ada maling.","positif"
"KTM multifungsi buat parkir.","positif"
"Taman kampus enak buat santai.","positif"
"Koleksi e-book perpus banyak.","positif"
"Kelas ada smart TV nya.","positif"
"Ruang laktasi tersedia.","positif"
"Jalur pedestrian aman.","positif"
"Program magang kampus keren.","positif"
"Bantuan kuota internet ada.","positif"
"Konseling gratis buat kesehatan mental.","positif"
"UKT bisa dicicil.","positif"
"Info beasiswa dishare cepet.","positif"
"Tim robot juara internasional.","positif"
"Bangga jadi mahasiswa sini.","positif"
"Kantin tutup malam, gak kelaparan.","positif"
"Fotokopi murah di koperasi.","positif"
"Air minum galon selalu isi.","positif"
"Wifi tembus 100Mbps di lab.","positif"
"Alhamdulillah bisa lulus tepat waktu.","positif"
"Yudisium online, gak ribet.","positif"
"Kampus ramah difabel.","positif"
"Bank sampah berjalan baik.","positif"
"Program inkubasi bisnis membantu.","positif"
"Donor darah rutin diadakan.","positif"
"Konser akhir tahun meriah.","positif"
"Pujian buat petugas kebersihan.","positif"
"Sistem informasi kemahasiswaan oke.","positif"
"Kritik langsung direspon prodi.","positif"
"Asuransi kecelakaan disediakan.","positif"
"Transkrip digital bisa diakses alumni.","positif"
"Pembelajaran VR di kedokteran canggih.","positif"
"Dosen ingat nama mahasiswanya.","positif"
"Biaya daftar ulang terjangkau.","positif"
"Ruang organisasi mahasiswa layak.","positif"
"Program student mobility murah.","positif"
"Pelayanan surat menyurat cepet.","positif"
"Atap parkir motor bikin adem.","positif"
"Lapangan futsal bagus.","positif"
"Kelas bersih tiap pagi.","positif"
"UKT worth it sama fasilitas.","positif"
"Internet kampus bebas blokir.","positif"
"Dosen muda enak diajak diskusi.","positif"
"Tugas kelompok difasilitasi ruangan.","positif"
"Kegiatan UKM beragam dan seru.","positif"
"Pengumuman penting gak mendadak.","positif"
"Sidang skripsi lancar dan cepat.","positif"
"Kampusnya instagramable.","positif"
"Tempat ibadah bersih dan luas.","positif"
"Keamanan kampus 24 jam.","positif"
"Kendaraan umum akses mudah.","positif"
"Biaya hidup di sekitar kampus murah.","positif"
"Banyak beasiswa internal.","positif"
"Bimbingan karir gratis.","positif"
"Alumni sukses banyak.","positif"
"Jaringan alumni kuat.","positif"
"Kuliah tamu inspiratif.","positif"
"Fasilitas podcast kampus keren.","positif"
"Studio musik lengkap.","positif"
"Ruang teater representatif.","positif"
"Kantin jualan makanan sehat.","positif"
"Jam operasional perpus panjang.","positif"
"Sistem parkir tertata.","positif"
"Gedung rektorat megah.","positif"
"Ruang kelas nyaman.","positif"
"Papan tulis digital.","positif"
"Sound system kelas jernih.","positif"
"Kursi kuliah empuk.","positif"
"Jendela kelas besar.","positif"
"Ventilasi udara bagus.","positif"
"Kampus bebas banjir.","positif"
"Lingkungan kampus hijau.","positif"
"Penanganan sampah terpilah.","positif"
"Kampanye go green aktif.","positif"
"Kegiatan sosial mahasiswa banyak.","positif"
"Bakti sosial rutin.","positif"
"Pengabdian masyarakat berdampak.","positif"
"Mahasiswa berprestasi diapresiasi.","positif"
"Penghargaan buat mahasiswa berprestasi.","positif"
"Suasana akademik terasa.","positif"
"Kompetisi ilmiah didukung penuh.","positif"
"Pendanaan PKM transparan.","positif"
"Proses PKM gak dipersulit.","positif"
"Pembimbing PKM kompeten.","positif"
"Administrasi PKM gak ribet.","positif"
"Pelaporan PKM dibantu.","positif"
"Seminar proposal gak serem.","positif"
"Penguji skripsi membangun.","positif"
"Revisi skripsi gak bertele-tele.","positif"
"Wisuda meriah tapi khidmat.","positif"
"Prosesi wisuda tertib.","positif"
"Fotografer wisuda profesional.","positif"
"Konsumsi wisuda lumayan.","positif"
"Lokasi wisuda strategis.","positif"
"Orang tua diundang dengan baik.","positif"
"Suvenir wisuda bermanfaat.","positif"
"Ikatan alumni solid.","positif"
"Wifi lemot parah, buang kuota doang.","negatif"
"UKT naik tapi kelas gak berubah.","negatif"
"Toilet bau pesing gak ada air.","negatif"
"Dosen ghosting, bimbingan molor.","negatif"
"Birokrasi ribet, bolak-balik gak jelas.","negatif"
"Parkir motor sempit dan becek.","negatif"
"AC mati, kuliah kayak di neraka.","negatif"
"Server KRS down tiap semester.","negatif"
"Staff jutek, muka galak melulu.","negatif"
"BEM kerjanya gak jelas, cuma pansos.","negatif"
"UKT mahal tapi gak dapet kuota.","negatif"
"Wisuda bayar sejuta lebih.","negatif"
"Kursi kelas patah, bahaya.","negatif"
"Kantin mahal, porsi dikit.","negatif"
"Satpam galak, nyamperin gak sopan.","negatif"
"Buku perpus jadul semua.","negatif"
"Dosen cuma nyuruh presentasi doang.","negatif"
"Proyektor burem, gak keliatan.","negatif"
"Jalan kampus bolong dimana-mana.","negatif"
"UKT gak bisa dicicil, berat.","negatif"
"Gak ada lift, capek naik tangga.","negatif"
"Susah sinyal di dalem kelas.","negatif"
"Pencairan dana PKM lambat.","negatif"
"Portal akademik error mulu.","negatif"
"Kampus banjir parah kalau hujan.","negatif"
"Penanganan kasus kekerasan lambat.","negatif"
"Dosen gak kompeten ngajar.","negatif"
"Fotokopi dekat gerbang nipu.","negatif"
"Tukang parkir liar merajalela.","negatif"
"Tugas numpuk gak ada libur.","negatif"
"Pengumuman penting mendadak.","negatif"
"Ruang UKM kumuh dan sempit.","negatif"
"KTM rusak ganti bayar mahal.","negatif"
"Gak ada tempat sampah terpilah.","negatif"
"Bau rokok dimana-mana.","negatif"
"Keamanan helm rawan hilang.","negatif"
"Air minum galon kosong terus.","negatif"
"Kelas pengganti selalu Sabtu.","negatif"
"Sidang skripsi dipersulit.","negatif"
"Jadwal kuliah ganti seenaknya.","negatif"
"Listrik sering mati saat presentasi.","negatif"
"Dosen menelantarkan bimbingan.","negatif"
"Birokrasi legalisir ijazah lama.","negatif"
"Kipas angin berisik.","negatif"
"Program MBKM gak sinkron.","negatif"
"Koleksi buku perpus ketinggalan zaman.","negatif"
"Pendaftaran seminar error.","negatif"
"Kampus gersang, panas banget.","negatif"
"Klaim asuransi susah.","negatif"
"Rektorat abaikan demo mahasiswa.","negatif"
"Penerangan minim, rawan kriminal.","negatif"
"Fasilitas lift cuma buat dosen.","negatif"
"Yudisium banyak syarat gak penting.","negatif"
"Akses kursi roda minim.","negatif"
"Penilaian dosen subjektif.","negatif"
"Papan pengumuman gak update.","negatif"
"Vandalisme dibiarkan.","negatif"
"Kasus kehilangan helm banyak.","negatif"
"Kelas bocor pas hujan.","negatif"
"Petugas perpus kasar.","negatif"
"Koneksi VPN putus nyambung.","negatif"
"Pengumuman hasil ujian telat.","negatif"
"Pemilihan BEM gak transparan.","negatif"
"Dana UKM dipotong.","negatif"
"Kelas karyawan gak ada.","negatif"
"Jadwal bentrok terus.","negatif"
"Tidak ada ruang ibadah memadai.","negatif"
"Pungli surat keterangan aktif.","negatif"
"Ruang baca berisik.","negatif"
"Website prodi gak update.","negatif"
"Parkir mobil sempit.","negatif"
"Antrian TU lama.","negatif"
"Kebersihan toilet gak terjaga.","negatif"
"Kantin tutup pas maghrib.","negatif"
"Fasilitas mahasiswa difabel kurang.","negatif"
"Koneksi internet lab lambat.","negatif"
"Sistem antrian bimbingan gak adil.","negatif"
"Biaya daftar ulang naik diam-diam.","negatif"
"Kasus pelecehan ditutup-tutupi.","negatif"
"Inkubasi bisnis cuma formalitas.","negatif"
"Jadwal pengganti gak konfirmasi.","negatif"
"Standar nilai gak adil.","negatif"
"Kegiatan himpunan bentrok kuliah.","negatif"
"Pendaftaran wisuda ribet.","negatif"
"Batas upload revisi mepet.","negatif"
"Dosen wali sulit ditemui.","negatif"
"KTM gak bisa buat parkir.","negatif"
"Peminjaman proyektor ribet.","negatif"
"Ruang kelas bocor.","negatif"
"Kursi banyak coretan.","negatif"
"Lantai kelas kotor.","negatif"
"Jendela kelas rusak.","negatif"
"Pintu kelas susah dibuka.","negatif"
"Gorden kelas sobek.","negatif"
"Lampu kelas redup.","negatif"
"Saluran air mampet.","negatif"
"Atap gedung bocor.","negatif"
"Tembok retak.","negatif"
"Cat tembok kusam.","negatif"
"Lingkungan kampus kotor.","negatif"
"Banyak tikus di kantin.","negatif"
"Kecoa di toilet.","negatif"
"Nyamuk di kelas.","negatif"
"Semut di meja.","negatif"
"Sampah menumpuk.","negatif"
"Bau sampah menyengat.","negatif"
"Selokan mampet.","negatif"
"Jalanan licin berlumut.","negatif"
"Tangga darurat gelap.","negatif"
"Lift sering macet.","negatif"
"Eskaator gak berfungsi.","negatif"
"Ruang tunggu dosen sempit.","negatif"
"Ruang administrasi pengap.","negatif"
"Fotokopi antri lama.","negatif"
"ATM sering kosong.","negatif"
"Parkir sepeda gak ada.","negatif"
"Bus kampus gak tepat waktu.","negatif"
"Halte bus gak beratap.","negatif"
"Fasilitas olahraga minim.","negatif"
"Alat fitness rusak.","negatif"
"Lapangan basket becek.","negatif"
"Lapangan voli gak rata.","negatif"
"Gawang futsal bolong.","negatif"
"Jaring basket sobek.","negatif"
"Ruang ganti gak layak.","negatif"
"Ruang UKM pengap.","negatif"
"Studio musik kedap suara jelek.","negatif"
"Alat band rusak.","negatif"
"Ruang teater gak representatif.","negatif"
"Panggung keropos.","negatif"
"Sound system horeg.","negatif"
"Kabel mic putus.","negatif"
"Stand mic patah.","negatif"
"Kursi penonton rusak.","negatif"
"Ruang registrasi pukul delapan pagi.","netral"
